monsterId,monster,slug,traitIndex,trait,sourceTrait,declaredAutomation,ruleKind,battleImpact,status,issues,runtimeConsumers,directTests
"srd-5.1:tarrasque","塔拉斯克","tarrasque","0","传奇抗性","Legendary Resistance","headless","legendary-resistance","true","verified-full","","src/lib/combatInterruptProtocol.ts | src/lib/combatInterruptQueue.ts | src/lib/sharedResourceValidation.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/lib/sharedServerCore.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterLegendaryResistanceTraits.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/rulesets/dnd5e/monsters.test.ts | src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","2","反射甲壳","Reflective Carapace","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:tarrasque","塔拉斯克","tarrasque","3","攻城怪物","Siege Monster","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:thug","暴徒","thug","0","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:tiger","老虎","tiger","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:tiger","老虎","tiger","1","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:treant","树人","treant","0","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:treant","树人","treant","1","攻城怪物","Siege Monster","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:tribal-warrior","部落战士","tribal-warrior","0","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:triceratops","三角龙","triceratops","0","践踏冲锋","Trampling Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:troll","巨魔","troll","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:troll","巨魔","troll","1","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/lib/combatTokens.test.ts | src/pages/maps/monsterStatusTokenMarks.test.ts | src/rulesets/dnd5e/endTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/tokenStatusMarkers.test.ts | src/store/roomCommands.test.ts | src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","0","冲锋","Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","1","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:unicorn","独角兽","unicorn","2","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/rulesets/dnd5e/monsters.test.ts | src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","3","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","0","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","1","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","2","吸血鬼弱点","Vampire Weaknesses","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","1","传奇抗性","Legendary Resistance","headless","legendary-resistance","true","verified-full","","src/lib/combatInterruptProtocol.ts | src/lib/combatInterruptQueue.ts | src/lib/sharedResourceValidation.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/lib/sharedServerCore.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterLegendaryResistanceTraits.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","2","雾化逃脱","Misty Escape","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","3","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","4","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:vampire-bat","吸血鬼（蝙蝠形态）","vampire-bat","5","吸血鬼弱点","Vampire Weaknesses","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","1","传奇抗性","Legendary Resistance","headless","legendary-resistance","true","verified-full","","src/lib/combatInterruptProtocol.ts | src/lib/combatInterruptQueue.ts | src/lib/sharedResourceValidation.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/lib/sharedServerCore.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterLegendaryResistanceTraits.test.ts"
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","2","雾化逃脱","Misty Escape","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","3","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","4","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:vampire-mist","吸血鬼（雾化形态）","vampire-mist","5","吸血鬼弱点","Vampire Weaknesses","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","1","传奇抗性","Legendary Resistance","headless","legendary-resistance","true","verified-full","","src/lib/combatInterruptProtocol.ts | src/lib/combatInterruptQueue.ts | src/lib/sharedResourceValidation.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/lib/sharedServerCore.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterLegendaryResistanceTraits.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","2","雾化逃脱","Misty Escape","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","3","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","4","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:vampire-vampire","吸血鬼（本体形态）","vampire-vampire","5","吸血鬼弱点","Vampire Weaknesses","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:violet-fungus","紫罗兰蕈","violet-fungus","0","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:vrock","弗洛魔","vrock","0","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:vulture","秃鹫","vulture","0","敏锐视觉与嗅觉","Keen Sight and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:vulture","秃鹫","vulture","1","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:warhorse","战马","warhorse","0","践踏冲锋","Trampling Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:water-elemental","水元素","water-elemental","0","水体形态","Water Form","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:water-elemental","水元素","water-elemental","1","冻结","Freeze","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:weasel","鼬","weasel","0","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:werebear-bear","熊人（熊形态）","werebear-bear","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werebear-bear","熊人（熊形态）","werebear-bear","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:werebear-human","熊人（人类形态）","werebear-human","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werebear-human","熊人（人类形态）","werebear-human","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:werebear-hybrid","熊人（混合形态）","werebear-hybrid","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werebear-hybrid","熊人（混合形态）","werebear-hybrid","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:wereboar-boar","野猪人（野猪形态）","wereboar-boar","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wereboar-boar","野猪人（野猪形态）","wereboar-boar","1","冲锋（仅野猪或混合形态）","Charge (Boar or Hybrid Form Only)","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:wereboar-boar","野猪人（野猪形态）","wereboar-boar","2","坚韧不屈","Relentless","headless","relentless","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsterRelentless.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:wereboar-human","野猪人（人类形态）","wereboar-human","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wereboar-human","野猪人（人类形态）","wereboar-human","1","坚韧不屈","Relentless","headless","relentless","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsterRelentless.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:wereboar-hybrid","野猪人（混合形态）","wereboar-hybrid","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wereboar-hybrid","野猪人（混合形态）","wereboar-hybrid","1","冲锋（仅野猪或混合形态）","Charge (Boar or Hybrid Form Only)","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:wereboar-hybrid","野猪人（混合形态）","wereboar-hybrid","2","坚韧不屈","Relentless","headless","relentless","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsterRelentless.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:wererat-human","鼠人（人类形态）","wererat-human","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wererat-human","鼠人（人类形态）","wererat-human","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:wererat-hybrid","鼠人（混合形态）","wererat-hybrid","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wererat-hybrid","鼠人（混合形态）","wererat-hybrid","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:wererat-rat","鼠人（巨鼠形态）","wererat-rat","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:wererat-rat","鼠人（巨鼠形态）","wererat-rat","1","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:weretiger-human","虎人（人类形态）","weretiger-human","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:weretiger-human","虎人（人类形态）","weretiger-human","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:weretiger-hybrid","虎人（混合形态）","weretiger-hybrid","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:weretiger-hybrid","虎人（混合形态）","weretiger-hybrid","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:weretiger-hybrid","虎人（混合形态）","weretiger-hybrid","2","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:weretiger-tiger","虎人（虎形态）","weretiger-tiger","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:weretiger-tiger","虎人（虎形态）","weretiger-tiger","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:weretiger-tiger","虎人（虎形态）","weretiger-tiger","2","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:werewolf-human","狼人（人类形态）","werewolf-human","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werewolf-human","狼人（人类形态）","werewolf-human","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:werewolf-hybrid","狼人（混合形态）","werewolf-hybrid","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werewolf-hybrid","狼人（混合形态）","werewolf-hybrid","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:werewolf-wolf","狼人（狼形态）","werewolf-wolf","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:werewolf-wolf","狼人（狼形态）","werewolf-wolf","1","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:wight","尸鬼","wight","0","阳光敏感","Sunlight Sensitivity","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:will-o-wisp","鬼火","will-o-wisp","0","吞噬生命","Consume Life","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:will-o-wisp","鬼火","will-o-wisp","1","虚体短暂","Ephemeral","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:will-o-wisp","鬼火","will-o-wisp","2","虚体移动","Incorporeal Movement","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:will-o-wisp","鬼火","will-o-wisp","3","可变照明","Variable Illumination","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:winter-wolf","冬狼","winter-wolf","0","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:winter-wolf","冬狼","winter-wolf","1","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
