monsterId,monster,slug,section,actionId,action,kind,complexity,declaredAutomation,structuralAutomation,status,issues,directTests
"srd-5.1:chain-devil","锁链魔","chain-devil","actions","chain","锁链","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterChainDevilUnnervingMaskHeadless.test.ts | src/rulesets/dnd5e/monsterDeathAreaAndUnnervingMaskCatalog.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:chain-devil","锁链魔","chain-devil","actions","animate-chains","活化锁链","other","complex","dm-adjudication","dm-adjudication","manual","原文包含状态/擒抱附效，但无结构化附效",""
"srd-5.1:chain-devil","锁链魔","chain-devil","reactions","unnerving-mask","扰心面具","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterChainDevilUnnervingMaskHeadless.test.ts | src/rulesets/dnd5e/monsterDeathAreaAndUnnervingMaskCatalog.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","horns","双角","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","claws","双爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","fire-breath","火焰吐息","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","multiattack-fire-breath-instead-of-bite","多重攻击：火焰吐息 ×3","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:chimera","奇美拉","chimera","actions","multiattack-fire-breath-instead-of-horns","多重攻击：啃咬 ×3","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:chuul","楚尔异怪","chuul","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts"
"srd-5.1:chuul","楚尔异怪","chuul","actions","pincer","螯击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts"
"srd-5.1:chuul","楚尔异怪","chuul","actions","tentacles","触手群攻","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts"
"srd-5.1:chuul","楚尔异怪","chuul","actions","multiattack-pincers-and-tentacles","多重攻击：螯击 ×3","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts"
"srd-5.1:clay-golem","黏土魔像","clay-golem","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:clay-golem","黏土魔像","clay-golem","actions","slam","猛击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterHitPointMaximumReduction.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:clay-golem","黏土魔像","clay-golem","actions","haste","加速","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:clay-golem","黏土魔像","clay-golem","bonusActions","haste-slam-bonus-action","猛击 (加速)","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:cloaker","披风怪","cloaker","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts"
"srd-5.1:cloaker","披风怪","cloaker","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:cloaker","披风怪","cloaker","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/tokenStatusMarkers.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:cloaker","披风怪","cloaker","actions","moan","哀嚎","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts"
"srd-5.1:cloaker","披风怪","cloaker","actions","phantasms","幻象","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:cloud-giant","云巨人","cloud-giant","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterResourceActions.test.ts"
"srd-5.1:cloud-giant","云巨人","cloud-giant","actions","morningstar","晨星锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:cloud-giant","云巨人","cloud-giant","actions","rock","投石","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:cockatrice","鸡蛇兽","cockatrice","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterConditionalOnHitBatch.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:commoner","平民","commoner","actions","club","木棒","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:constrictor-snake","蟒蛇","constrictor-snake","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:constrictor-snake","蟒蛇","constrictor-snake","actions","constrict","缠勒","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:copper-dragon-wyrmling","赤铜龙雏龙","copper-dragon-wyrmling","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:copper-dragon-wyrmling","赤铜龙雏龙","copper-dragon-wyrmling","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterHeadlessCoverage.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:couatl","羽蛇","couatl","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterConditionalOnHitBatch.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:couatl","羽蛇","couatl","actions","constrict","缠勒","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:couatl","羽蛇","couatl","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:crab","螃蟹","crab","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:crocodile","鳄鱼","crocodile","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsterMultiattackTargets.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:cult-fanatic","邪教狂信徒","cult-fanatic","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterResourceActions.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:cult-fanatic","邪教狂信徒","cult-fanatic","actions","dagger","匕首","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:cultist","邪教徒","cultist","actions","scimitar","弯刀","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:darkmantle","暗幕怪","darkmantle","actions","crush","碾压","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts"
"srd-5.1:darkmantle","暗幕怪","darkmantle","actions","darkness-aura","黑暗灵光","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterPersistentAreas.test.ts"
"srd-5.1:death-dog","死亡犬","death-dog","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:death-dog","死亡犬","death-dog","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/campaignTimeRules.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterHeadlessSafetyPolicy.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:deep-gnome-svirfneblin","地底侏儒（斯涅布力）","deep-gnome-svirfneblin","actions","war-pick","战镐","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:deep-gnome-svirfneblin","地底侏儒（斯涅布力）","deep-gnome-svirfneblin","actions","poisoned-dart","毒镖","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts"
"srd-5.1:deer","鹿","deer","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:deva","提婆","deva","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:deva","提婆","deva","actions","mace","硬头锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:deva","提婆","deva","actions","healing-touch","治疗之触","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHealingTouch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:deva","提婆","deva","actions","change-shape","改变形态","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:dire-wolf","恐狼","dire-wolf","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:djinni","气巨灵","djinni","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:djinni","气巨灵","djinni","actions","scimitar","弯刀","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:djinni","气巨灵","djinni","actions","create-whirlwind","创造旋风","other","complex","dm-adjudication","dm-adjudication","manual","原文包含豁免，但动作无结构化豁免 | 原文包含状态/擒抱附效，但无结构化附效",""
"srd-5.1:djinni","气巨灵","djinni","actions","scimitar-thunder","弯刀（雷鸣）","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogFixedChildActions.test.ts"
"srd-5.1:doppelganger","变形怪","doppelganger","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts"
"srd-5.1:doppelganger","变形怪","doppelganger","actions","slam","猛击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:doppelganger","变形怪","doppelganger","actions","read-thoughts","读取思想","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:draft-horse","挽马","draft-horse","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
